x,y,x_unit,y_unit,source_pmid,fig_ref,series,panel,digitization_tool,date
4.4559,89.0090,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
4.5000,89.0090,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
4.5441,101.6216,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
4.5882,89.0090,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
4.6324,89.0090,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
4.6765,89.0090,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
4.7206,89.0090,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
4.7647,88.6486,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
4.8088,98.3784,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
4.8529,88.6486,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
4.8971,88.2883,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
4.9412,88.2883,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
4.9853,88.2883,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
5.0294,88.2883,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
5.0735,94.7748,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
5.1176,97.6577,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
5.1618,98.7387,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
5.2059,89.0090,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
5.2941,87.5676,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
5.3382,91.5315,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
5.3824,88.2883,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
5.4265,88.2883,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
5.4706,88.2883,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
5.5147,88.2883,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
5.5588,88.2883,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
5.6029,88.2883,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
5.6471,88.2883,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
5.6912,88.2883,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
5.7353,88.2883,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
5.7794,88.2883,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
5.8235,97.6577,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
5.8676,97.6577,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
5.9118,97.6577,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
5.9559,97.6577,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
6.0000,97.6577,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
6.0441,88.2883,days,mL/min,28556624,Fig 2,SR,GFR,digitize_app_figs.py,2026-06-25
1.5328,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
1.5766,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
1.6204,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
1.6642,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
1.7080,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
1.7518,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
1.7956,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
1.8394,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
1.8832,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
1.9270,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
1.9708,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
2.0146,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
2.0584,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
2.1022,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
2.1460,139.8198,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
2.1898,139.7477,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
2.2336,139.8198,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
2.3650,139.8198,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
2.4088,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
2.4526,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
2.4964,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
2.5401,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
2.5839,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
2.6277,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
2.6715,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
2.7153,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
2.7591,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
2.8029,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
2.8467,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
2.8905,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
2.9343,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
2.9781,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
3.0219,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
3.0657,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
3.1095,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
3.1533,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
3.1971,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
3.2409,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
3.2847,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
3.3285,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
3.3723,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
3.4161,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
3.4599,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
3.5036,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
3.5474,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
3.5912,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
3.6350,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
3.6788,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
3.7226,139.6757,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
3.7664,139.7477,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
3.8102,139.8198,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
3.8540,140.1081,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
3.8978,140.2523,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
3.9416,140.3964,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
3.9854,140.4685,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
4.0292,140.5405,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
4.0730,140.5405,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
4.1168,140.6126,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
4.1606,140.6126,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
4.2044,140.6847,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
4.2482,140.6126,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
4.2920,140.6126,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
4.3358,140.6126,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
4.3796,140.6126,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
4.4234,140.6126,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
4.4672,140.5405,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
4.5109,140.5405,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
4.5547,140.5405,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
4.5985,140.5405,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
4.6423,140.5405,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
4.6861,140.5405,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
4.7299,140.5405,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
4.7737,140.5405,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
4.8175,140.5405,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
4.8613,140.5405,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
4.9051,140.5405,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
4.9489,140.5405,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
4.9927,140.5405,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
5.0365,140.5405,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
5.0803,140.5405,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
5.1241,140.5405,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
5.1679,140.5405,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
5.2117,140.5405,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
5.2993,140.4685,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
5.3431,140.5405,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
5.3869,140.4685,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
5.4307,140.4685,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
5.4745,140.4685,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
5.5182,140.3964,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
5.5620,140.3964,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
5.6058,140.3964,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
5.6496,140.3964,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
5.6934,140.3964,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
5.7372,140.3964,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
5.7810,140.3964,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
5.8248,140.3964,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
5.8686,140.3964,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
5.9124,140.3964,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
5.9562,140.3964,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
6.0000,140.3964,days,mEq/L,28556624,Fig 2,SS,PlasmaNa,digitize_app_figs.py,2026-06-25
1.5766,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
1.6204,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
1.6642,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
1.7080,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
1.7518,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
1.7956,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
1.8394,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
1.8832,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
1.9270,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
1.9708,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
2.0146,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
2.0584,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
2.1022,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
2.1460,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
2.1898,139.5315,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
2.2336,139.5315,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
2.3650,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
2.4088,139.5315,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
2.4526,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
2.4964,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
2.5401,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
2.5839,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
2.6277,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
2.6715,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
2.7153,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
2.7591,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
2.8029,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
2.8467,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
2.8905,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
2.9343,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
2.9781,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
3.0219,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
3.0657,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
3.1095,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
3.1533,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
3.1971,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
3.2409,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
3.2847,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
3.3285,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
3.3723,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
3.4161,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
3.4599,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
3.5036,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
3.5474,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
3.5912,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
3.6350,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
3.6788,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
3.7226,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
3.7664,139.6036,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
3.9416,140.1802,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
3.9854,140.2523,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
4.0292,140.3964,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
4.0730,140.3964,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
4.1168,140.4685,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
4.1606,140.4685,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
4.2044,140.3964,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
4.2482,140.4685,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
4.2920,140.4685,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
4.3358,140.3964,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
4.3796,140.3964,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
4.4234,140.3964,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
4.4672,140.3964,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
4.5109,140.3964,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
4.5547,140.3964,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
4.5985,140.3964,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
4.6423,140.3243,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
4.6861,140.3243,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
4.7299,140.4685,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
4.7737,140.4685,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
4.8175,140.3243,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
4.8613,140.2523,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
4.9051,140.2523,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
4.9489,140.2523,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
4.9927,140.2523,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
5.0365,140.2523,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
5.0803,140.2523,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
5.1241,140.2523,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
5.1679,140.2523,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
5.2117,140.2523,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
5.3431,140.3243,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
5.3869,140.3964,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
5.4307,140.3243,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
5.4745,140.3243,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
5.5182,140.2523,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
5.5620,140.2523,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
5.6058,140.2523,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
5.6496,140.2523,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
5.6934,140.2523,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
5.7372,140.2523,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
5.7810,140.2523,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
5.8248,140.2523,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
5.8686,140.2523,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
5.9124,140.2523,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
5.9562,140.3243,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
6.0000,140.2523,days,mEq/L,28556624,Fig 2,SR,PlasmaNa,digitize_app_figs.py,2026-06-25
0.7434,77.8750,days,%,28556624,Fig 2,SS,FracPTNa,digitize_app_figs.py,2026-06-25
0.7965,77.8750,days,%,28556624,Fig 2,SS,FracPTNa,digitize_app_figs.py,2026-06-25
0.8496,77.8750,days,%,28556624,Fig 2,SS,FracPTNa,digitize_app_figs.py,2026-06-25
0.9027,77.8750,days,%,28556624,Fig 2,SS,FracPTNa,digitize_app_figs.py,2026-06-25
0.9558,77.8750,days,%,28556624,Fig 2,SS,FracPTNa,digitize_app_figs.py,2026-06-25
1.0088,77.8750,days,%,28556624,Fig 2,SS,FracPTNa,digitize_app_figs.py,2026-06-25
1.0619,77.8750,days,%,28556624,Fig 2,SS,FracPTNa,digitize_app_figs.py,2026-06-25
1.1150,77.8750,days,%,28556624,Fig 2,SS,FracPTNa,digitize_app_figs.py,2026-06-25
1.1681,77.8750,days,%,28556624,Fig 2,SS,FracPTNa,digitize_app_figs.py,2026-06-25
1.2212,77.8750,days,%,28556624,Fig 2,SS,FracPTNa,digitize_app_figs.py,2026-06-25
1.2743,77.8750,days,%,28556624,Fig 2,SS,FracPTNa,digitize_app_figs.py,2026-06-25
1.3274,77.8750,days,%,28556624,Fig 2,SS,FracPTNa,digitize_app_figs.py,2026-06-25
1.3805,77.8750,days,%,28556624,Fig 2,SS,FracPTNa,digitize_app_figs.py,2026-06-25
1.4336,77.8750,days,%,28556624,Fig 2,SS,FracPTNa,digitize_app_figs.py,2026-06-25
1.4867,77.8750,days,%,28556624,Fig 2,SS,FracPTNa,digitize_app_figs.py,2026-06-25
1.5398,77.4250,days,%,28556624,Fig 2,SS,FracPTNa,digitize_app_figs.py,2026-06-25
1.5929,77.6500,days,%,28556624,Fig 2,SS,FracPTNa,digitize_app_figs.py,2026-06-25
1.6991,77.4250,days,%,28556624,Fig 2,SS,FracPTNa,digitize_app_figs.py,2026-06-25
